id_amat;id_via;anagrafica;gerarchia;rete;tipologia;sede;marcia;norma;lunghezza;LONG_X_4326_CENTROID;LAT_Y_4326_CENTROID;Location
"13137";"3117";PIAZZA RISORGIMENTO;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;attraversamento - ciclabile;"5";9.21017667697302;45.4678453823189;"(45.4678453823189, 9.21017667697302)"
"13138";"3117";PIAZZA RISORGIMENTO;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"4";9.21031628614674;45.4678754075291;"(45.4678754075291, 9.21031628614674)"
"13139";"3117";PIAZZA RISORGIMENTO;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"4";9.21031276142967;45.4679274980881;"(45.4679274980881, 9.21031276142967)"
"13140";"3117";PIAZZA RISORGIMENTO;;ciclabile;ciclabile sede propria;parterre;monodirezionale - concorde;corsia ciclabile;"8";9.21039376644397;45.4678752674489;"(45.4678752674489, 9.21039376644397)"
"13141";"3117";PIAZZA RISORGIMENTO;;ciclabile;ciclabile sede propria;parterre;monodirezionale - concorde;corsia ciclabile;"8";9.21039069704294;45.4679287040683;"(45.4679287040683, 9.21039069704294)"
"13142";"2275";VIA PADOVA;;ciclabile;ciclabile segnaletica;marciapiede;bidirezionale;corsia ciclabile;"20";9.25418345785809;45.5112805126345;"(45.5112805126345, 9.25418345785809)"
"13143";"2496";VIA DEL RICORDO;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;corsia ciclabile;"3";9.24307565207998;45.5103794065017;"(45.5103794065017, 9.24307565207998)"
"13144";"2496";VIA DEL RICORDO;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;corsia ciclabile;"18";9.24320275892176;45.5102698361211;"(45.5102698361211, 9.24320275892176)"
"13145";"2496";VIA DEL RICORDO;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"6";9.24310642425667;45.5103486444794;"(45.5103486444794, 9.24310642425667)"
"13146";"2496";VIA DEL RICORDO;;ciclabile;ciclabile sede propria;carreggiata;bidirezionale;corsia ciclabile;"90";9.24250465303566;45.5102680579286;"(45.5102680579286, 9.24250465303566)"
"13147";;VIA WERNER VON SIEMENS;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"8";9.24157189796627;45.511081285547;"(45.511081285547, 9.24157189796627)"
"13148";;VIA WERNER VON SIEMENS;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"6";9.24151217584838;45.5109645014408;"(45.5109645014408, 9.24151217584838)"
"13149";;VIA WERNER VON SIEMENS;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"9";9.24271372600735;45.5112981093015;"(45.5112981093015, 9.24271372600735)"
"13150";;VIA WERNER VON SIEMENS;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - concorde;corsia ciclabile;"100";9.24214016008078;45.5111184045103;"(45.5111184045103, 9.24214016008078)"
"13151";;VIA WERNER VON SIEMENS;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - concorde;corsia ciclabile;"3";9.2415525546226;45.5111312486994;"(45.5111312486994, 9.2415525546226)"
"13152";;VIA WERNER VON SIEMENS;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - concorde;corsia ciclabile;"12";9.2358028169676;45.5098143173964;"(45.5098143173964, 9.2358028169676)"
"13153";"1163";VIALE FRANCESCO RESTELLI;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;corsia ciclabile;"50";9.19484673980528;45.4872761683136;"(45.4872761683136, 9.19484673980528)"
"13154";"1163";VIALE FRANCESCO RESTELLI;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;non regolamentato;"49";9.19506268767758;45.4871902177333;"(45.4871902177333, 9.19506268767758)"
"13155";"1163";VIALE FRANCESCO RESTELLI;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"7";9.1956750282683;45.4883079564326;"(45.4883079564326, 9.1956750282683)"
"13156";"1163";VIALE FRANCESCO RESTELLI;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - concorde;corsia ciclabile;"4";9.19561179261788;45.4883259206614;"(45.4883259206614, 9.19561179261788)"
"13157";"1163";VIALE FRANCESCO RESTELLI;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"8";9.19413711565974;45.486362848352;"(45.486362848352, 9.19413711565974)"
"13158";"1163";VIALE FRANCESCO RESTELLI;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - concorde;corsia ciclabile;"19";9.19409066254047;45.486248897474;"(45.486248897474, 9.19409066254047)"
"13159";"1201";VIA VITTOR PISANI;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - concorde;corsia ciclabile;"82";9.19954687876519;45.4809104210756;"(45.4809104210756, 9.19954687876519)"
"13160";"1105";VIALE FERDINANDO DI SAVOIA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;ordinanza lavori stradali;"7";9.19824640885205;45.4805264122124;"(45.4805264122124, 9.19824640885205)"
"13161";"1105";VIALE FERDINANDO DI SAVOIA;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"67";9.19784848957682;45.480699435253;"(45.480699435253, 9.19784848957682)"
"13162";"2121";VIALE TUNISIA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"6";9.20595913940978;45.4771940383024;"(45.4771940383024, 9.20595913940978)"
"13163";"2121";VIALE TUNISIA;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - concorde;corsia ciclabile;"87";9.20546046705211;45.4774177226854;"(45.4774177226854, 9.20546046705211)"
"13164";"2121";VIALE TUNISIA;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - concorde;corsia ciclabile;"183";9.20480101053993;45.4774916982023;"(45.4774916982023, 9.20480101053993)"
"13165";"2121";VIALE TUNISIA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"6";9.20581187150031;45.4770303688607;"(45.4770303688607, 9.20581187150031)"
"13166";"2121";VIALE TUNISIA;;urbana;promiscuo pedoni;attraversamento;monodirezionale - concorde;attraversamento - generico;"9";9.2049422302473;45.477649911777;"(45.477649911777, 9.2049422302473)"
"13167";"2121";VIALE TUNISIA;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - concorde;corsia ciclabile;"87";9.20442577256694;45.4778866386355;"(45.4778866386355, 9.20442577256694)"
"13168";"2121";VIALE TUNISIA;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - concorde;corsia ciclabile;"87";9.20341924597385;45.4783459478968;"(45.4783459478968, 9.20341924597385)"
"13169";"2121";VIALE TUNISIA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"7";9.20392673471648;45.4781214058319;"(45.4781214058319, 9.20392673471648)"
"13170";"2121";VIALE TUNISIA;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - concorde;corsia ciclabile;"85";9.20329671154495;45.4781914855162;"(45.4781914855162, 9.20329671154495)"
"13171";"2121";VIALE TUNISIA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"7";9.20378576852299;45.4779580305727;"(45.4779580305727, 9.20378576852299)"
"13172";"2121";VIALE TUNISIA;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - concorde;corsia ciclabile;"181";9.20175416512552;45.4791043949937;"(45.4791043949937, 9.20175416512552)"
"13173";"2121";VIALE TUNISIA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"21";9.2028388543402;45.4786116460109;"(45.4786116460109, 9.2028388543402)"
"13174";"2121";VIALE TUNISIA;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - concorde;corsia ciclabile;"161";9.2017229926426;45.4789342880751;"(45.4789342880751, 9.2017229926426)"
"13175";"2121";VIALE TUNISIA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"25";9.20271129112821;45.4784670809006;"(45.4784670809006, 9.20271129112821)"
"13176";"2121";VIALE TUNISIA;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - concorde;corsia ciclabile;"56";9.20050226487295;45.4794866546477;"(45.4794866546477, 9.20050226487295)"
"13177";"2121";VIALE TUNISIA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"5";9.20083539502683;45.4793396768784;"(45.4793396768784, 9.20083539502683)"
"13178";"2121";VIALE TUNISIA;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - concorde;corsia ciclabile;"156";9.19985537290266;45.4799562230397;"(45.4799562230397, 9.19985537290266)"
"13179";"2121";VIALE TUNISIA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"8";9.2007367059202;45.4795636002178;"(45.4795636002178, 9.2007367059202)"
"13180";"2121";VIALE TUNISIA;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - concorde;corsia ciclabile;"74";9.1996693099133;45.4798727922966;"(45.4798727922966, 9.1996693099133)"
"13181";"2121";VIALE TUNISIA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"13";9.20012901602577;45.4796564807223;"(45.4796564807223, 9.20012901602577)"
"13182";"2121";VIALE TUNISIA;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - concorde;corsia ciclabile;"22";9.19907459555245;45.4801505569503;"(45.4801505569503, 9.19907459555245)"
"13183";"2121";VIALE TUNISIA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"8";9.19923733464358;45.4800769810947;"(45.4800769810947, 9.19923733464358)"
"13184";"1055";PIAZZA DELLA REPUBBLICA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;ordinanza lavori stradali;"9";9.19810217008354;45.4780174311903;"(45.4780174311903, 9.19810217008354)"
"13185";"1055";PIAZZA DELLA REPUBBLICA;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"10";9.19812256837788;45.4781022453517;"(45.4781022453517, 9.19812256837788)"
"13186";"1055";PIAZZA DELLA REPUBBLICA;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"76";9.19749769701964;45.4779632367114;"(45.4779632367114, 9.19749769701964)"
"13187";"1055";PIAZZA DELLA REPUBBLICA;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"8";9.19729200628633;45.4783064784503;"(45.4783064784503, 9.19729200628633)"
"13188";"1055";PIAZZA DELLA REPUBBLICA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;ordinanza lavori stradali;"30";9.19716505041836;45.4781608088119;"(45.4781608088119, 9.19716505041836)"
"13189";"1055";PIAZZA DELLA REPUBBLICA;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"10";9.19668791495548;45.4785842863783;"(45.4785842863783, 9.19668791495548)"
"13190";"1055";PIAZZA DELLA REPUBBLICA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;ordinanza lavori stradali;"29";9.19653000618023;45.4784484573894;"(45.4784484573894, 9.19653000618023)"
"13191";"1055";PIAZZA DELLA REPUBBLICA;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"7";9.19684718073016;45.4787187336312;"(45.4787187336312, 9.19684718073016)"
"13192";"1055";PIAZZA DELLA REPUBBLICA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;ordinanza lavori stradali;"11";9.19677457545925;45.4786571560697;"(45.4786571560697, 9.19677457545925)"
"13193";"1055";PIAZZA DELLA REPUBBLICA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;ordinanza lavori stradali;"16";9.19663739316125;45.4783579967727;"(45.4783579967727, 9.19663739316125)"
"13194";"1055";PIAZZA DELLA REPUBBLICA;;ciclabile;ciclabile sede propria;parterre;monodirezionale - concorde;ordinanza lavori stradali;"23";9.19684428742529;45.4782625675101;"(45.4782625675101, 9.19684428742529)"
"13195";"1055";PIAZZA DELLA REPUBBLICA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;ordinanza lavori stradali;"8";9.1964385731225;45.478096318575;"(45.478096318575, 9.1964385731225)"
"13196";"1055";PIAZZA DELLA REPUBBLICA;;ciclabile;ciclabile sede propria;parterre;monodirezionale - concorde;ordinanza lavori stradali;"25";9.19661275960861;45.4780146442901;"(45.4780146442901, 9.19661275960861)"
"13197";"1055";PIAZZA DELLA REPUBBLICA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;ordinanza lavori stradali;"10";9.19635559314327;45.4782339740639;"(45.4782339740639, 9.19635559314327)"
"13198";"1055";PIAZZA DELLA REPUBBLICA;;ciclabile;ciclabile sede propria;parterre;monodirezionale - concorde;ordinanza lavori stradali;"8";9.19639605561267;45.4783087061319;"(45.4783087061319, 9.19639605561267)"
"13199";"1055";PIAZZA DELLA REPUBBLICA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;ordinanza lavori stradali;"9";9.19694194445474;45.4779450694257;"(45.4779450694257, 9.19694194445474)"
"13200";"1055";PIAZZA DELLA REPUBBLICA;;ciclabile;ciclabile sede propria;parterre;monodirezionale - concorde;ordinanza lavori stradali;"11";9.19702492562534;45.4780094320222;"(45.4780094320222, 9.19702492562534)"
"13201";"1056";VIALE MONTE SANTO;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"14";9.19486549554514;45.4795608057194;"(45.4795608057194, 9.19486549554514)"
"13202";"1056";VIALE MONTE SANTO;;ciclabile;ciclabile sede propria;parterre;monodirezionale - concorde;ordinanza lavori stradali;"16";9.19458970999649;45.4791807988612;"(45.4791807988612, 9.19458970999649)"
"13203";"1056";VIALE MONTE SANTO;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;ordinanza lavori stradali;"12";9.19449549326261;45.4790735915781;"(45.4790735915781, 9.19449549326261)"
"13204";"1056";VIALE MONTE SANTO;;ciclabile;ciclabile sede propria;parterre;monodirezionale - concorde;ordinanza lavori stradali;"14";9.19425831518354;45.4792935763724;"(45.4792935763724, 9.19425831518354)"
"13205";"1056";VIALE MONTE SANTO;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;ordinanza lavori stradali;"19";9.19419723513595;45.4794254405623;"(45.4794254405623, 9.19419723513595)"
"13206";"1055";PIAZZA DELLA REPUBBLICA;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"71";9.19652807220593;45.477589508848;"(45.477589508848, 9.19652807220593)"
"13207";"711";FORO BUONAPARTE;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - concorde;corsia ciclabile;"6";9.18209510931039;45.4717884445471;"(45.4717884445471, 9.18209510931039)"
"13208";"711";FORO BUONAPARTE;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"21";9.18222677439461;45.4718607963929;"(45.4718607963929, 9.18222677439461)"
"13209";"711";FORO BUONAPARTE;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"18";9.18244142889287;45.4716827740491;"(45.4716827740491, 9.18244142889287)"
"13210";"7523";VIA MARIO BORSA;;ciclabile;ciclabile sede propria;carreggiata;bidirezionale;non regolamentato;"20";9.09419627846243;45.5052377342184;"(45.5052377342184, 9.09419627846243)"
"13211";"7523";VIA MARIO BORSA;;ciclabile;ciclabile sede propria;carreggiata;bidirezionale;non regolamentato;"51";9.09377268312556;45.5054554988916;"(45.5054554988916, 9.09377268312556)"
"13212";"7523";VIA MARIO BORSA;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;non regolamentato;"10";9.09435695165181;45.5051526223881;"(45.5051526223881, 9.09435695165181)"
"13213";"7523";VIA MARIO BORSA;;ciclabile;ciclabile sede propria;carreggiata;bidirezionale;non regolamentato;"16";9.09427167631198;45.5052540048963;"(45.5052540048963, 9.09427167631198)"
"13214";"7523";VIA MARIO BORSA;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - concorde;non regolamentato;"11";9.10198506352507;45.5012225529289;"(45.5012225529289, 9.10198506352507)"
"13215";"7290";VIA VARESINA;;ciclabile;ciclabile sede propria;carreggiata;bidirezionale;ordinanza lavori stradali;"104";9.14734911109111;45.4956175360616;"(45.4956175360616, 9.14734911109111)"
"13216";"7290";VIA VARESINA;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;ordinanza lavori stradali;"10";9.14773674034125;45.4951817582922;"(45.4951817582922, 9.14773674034125)"
"13217";"7290";VIA VARESINA;;ciclabile;ciclabile sede propria;carreggiata;bidirezionale;ordinanza lavori stradali;"322";9.14566584048711;45.4972735014164;"(45.4972735014164, 9.14566584048711)"
"13218";"7290";VIA VARESINA;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;ordinanza lavori stradali;"13";9.1469555704516;45.496063763277;"(45.496063763277, 9.1469555704516)"
"13219";"7290";VIA VARESINA;;ciclabile;ciclabile sede propria;carreggiata;bidirezionale;ordinanza lavori stradali;"66";9.14405082252737;45.4987086425172;"(45.4987086425172, 9.14405082252737)"
"13220";"7290";VIA VARESINA;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;ordinanza lavori stradali;"10";9.14434073123578;45.4984346322712;"(45.4984346322712, 9.14434073123578)"
"13221";"7290";VIA VARESINA;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;ordinanza lavori stradali;"10";9.14374667097577;45.4989685784757;"(45.4989685784757, 9.14374667097577)"
"13222";"7290";VIA VARESINA;;ciclabile;ciclabile sede propria;carreggiata;bidirezionale;ordinanza lavori stradali;"89";9.1433511184297;45.4993127763415;"(45.4993127763415, 9.1433511184297)"
"13223";"7290";VIA VARESINA;;ciclabile;ciclabile sede propria;carreggiata;bidirezionale;ordinanza lavori stradali;"206";9.14207188924127;45.5004268638744;"(45.5004268638744, 9.14207188924127)"
"13224";"7290";VIA VARESINA;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;ordinanza lavori stradali;"12";9.14294521165306;45.4996625416512;"(45.4996625416512, 9.14294521165306)"
"13225";"7290";VIA VARESINA;;ciclabile;ciclabile sede propria;carreggiata;bidirezionale;ordinanza lavori stradali;"169";9.14049642522365;45.5018094287176;"(45.5018094287176, 9.14049642522365)"
"13226";"7290";VIA VARESINA;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;ordinanza lavori stradali;"9";9.1412058022695;45.5011794208966;"(45.5011794208966, 9.1412058022695)"
"13227";"7290";VIA VARESINA;;ciclabile;ciclabile sede propria;carreggiata;bidirezionale;ordinanza lavori stradali;"59";9.13947698484155;45.5026897849825;"(45.5026897849825, 9.13947698484155)"
